Ticker,Date,article_count,neutral_count,positive_count,negative_count,neutral_avg,positive_avg,negative_avg,acquisition_avg,earnings_avg,production_avg,exploration_avg,green_energy_avg,Returns,Returns (no NaN),Returns Next Day,Returns Next Day(no NaN),Neu Ratio,Pos Ratio,Neg Ratio
PXD,2019-10-09,1,0,0,1,0.12286784003178276,0.35803960512081784,0.5190925747156143,0.8106919924418131,0.7199806173642477,0.5619905789693197,0.4570500950018565,0.29879037539164227,0.02470449051999757,0.02470449051999757,-0.005529279055819014,-0.005529279055819014,0.0,0.0,1.0
PXD,2019-10-17,1,0,0,1,0.1225148309022188,0.3628157451748848,0.5146694580713908,0.8142043352127075,0.7263639171918234,0.5737438599268595,0.47444700201352435,0.30063190559546143,-0.005529279055819014,-0.005529279055819014,-0.01018382128957096,-0.01018382128957096,0.0,0.0,1.0
PXD,2019-10-24,1,0,0,1,0.12365156039595598,0.3487063820163409,0.5276420811812083,0.8069591124852499,0.7191070516904196,0.5637447237968445,0.45958776275316876,0.2925640568137169,-0.01018382128957096,-0.01018382128957096,0.003835151422838523,0.003835151422838523,0.0,0.0,1.0
PXD,2019-10-31,1,0,0,1,0.0837254046152035,0.42934516817331314,0.48692938685417175,0.7944003740946451,0.7499193747838339,0.6010652879873911,0.47045613328615826,0.19499032199382782,0.003835151422838523,0.003835151422838523,0.022460145778143703,0.022460145778143703,0.0,0.0,1.0
PXD,2019-11-07,1,0,0,1,0.0832989495247602,0.4328891312082608,0.48381190995375317,0.727308322985967,0.6950115660826365,0.5262633860111237,0.4277677486340205,0.13969791432221731,0.022460145778143703,0.022460145778143703,-0.008464403266736364,-0.008464403266736364,0.0,0.0,1.0
PXD,2019-11-14,1,0,0,1,0.08367923398812606,0.4257306282718976,0.4905901104211807,0.7300893763701121,0.6966739296913147,0.531121701002121,0.4327605317036311,0.14480030536651609,-0.008464403266736364,-0.008464403266736364,0.0020695031912791872,0.0020695031912791872,0.0,0.0,1.0
PXD,2019-11-21,1,0,0,1,0.11667043032745521,0.3611932968099912,0.5221362660328547,0.8037538528442383,0.7387606302897135,0.5882906913757324,0.4580280085404714,0.2266206194957097,0.0020695031912791872,0.0020695031912791872,0.0195803016248981,0.0195803016248981,0.0,0.0,1.0
PXD,2019-11-27,1,0,0,1,0.08365196734666817,0.42806197206179303,0.4882859985033671,0.7259538670380911,0.6980757415294647,0.5204524298508962,0.4288327544927597,0.1399891053636869,0.0195803016248981,0.0195803016248981,-0.016856900811068054,-0.016856900811068054,0.0,0.0,1.0
PXD,2019-12-05,1,0,0,1,0.08344697207212444,0.43226191898187,0.48429109652837116,0.7308486302693685,0.706958661476771,0.5380079448223114,0.44563954571882886,0.14981780946254727,-0.016856900811068054,-0.016856900811068054,0.024671146481930473,0.024671146481930473,0.0,0.0,1.0
PXD,2019-12-12,1,0,0,1,0.11520839668810368,0.3724747548500697,0.5123168329397837,0.8059986432393392,0.7387751142183939,0.6020733912785848,0.46041441957155865,0.21131878346204755,0.024671146481930473,0.024671146481930473,0.009186156280776236,0.009186156280776236,0.0,0.0,1.0
PXD,2019-12-19,1,0,0,1,0.17161137610673904,0.17070028185844419,0.6576883296171824,0.7999784747759501,0.748906135559082,0.601850688457489,0.4718882739543915,0.18052651981512705,0.009186156280776236,0.009186156280776236,0.005764175101607094,0.005764175101607094,0.0,0.0,1.0
PXD,2019-12-24,1,0,0,1,0.1689117501179377,0.17093811246256027,0.6601501206556956,0.7328595320383707,0.7067602674166361,0.5551949640115103,0.44923176368077594,0.1472884118556976,0.005764175101607094,0.005764175101607094,,-0.03102881988730255,0.0,0.0,1.0
PXD,2020-01-01,1,0,0,1,0.19712230687340096,0.11947110109031193,0.6834065616130829,0.8043127655982971,0.732883354028066,0.5947581132253011,0.46104920903841656,0.3464972823858261,,-0.03102881988730255,,-0.03102881988730255,0.0,0.0,1.0
PXD,2020-01-04,1,0,0,1,0.2721448368392884,0.06473418092355128,0.6631209701299667,0.7373304292559624,0.6886261850595474,0.4728402476757764,0.20965790376067156,0.14015837293118233,,-0.03102881988730255,-0.03102881988730255,-0.03102881988730255,0.0,0.0,1.0
PXD,2020-01-08,1,0,0,1,0.174336789175868,0.17015854020913437,0.6555046737194061,0.7287288904190063,0.6946457922458649,0.5422871112823486,0.4385286470254262,0.2566865732272466,-0.03102881988730255,-0.03102881988730255,,-0.009401579369302748,0.0,0.0,1.0
PXD,2020-01-11,1,0,0,1,0.27232944546267385,0.06473768292926248,0.6629328429698944,0.7395859882235527,0.6887205988168715,0.47598837129771704,0.20980325713753697,0.142169808037579,,-0.009401579369302748,-0.009401579369302748,-0.009401579369302748,0.0,0.0,1.0
PXD,2020-01-15,1,0,0,1,0.18538023966054118,0.1702342089265585,0.6443855265776316,0.7206050455570221,0.6957249641418457,0.5318268338839213,0.44470130900541943,0.24598176777362815,-0.009401579369302748,-0.009401579369302748,,-0.018459558186697977,0.0,0.0,1.0
PXD,2020-01-18,1,0,0,1,0.2695680633187294,0.06418064353056248,0.6662512607872486,0.7418800778687,0.690421948209405,0.5081110317260027,0.21930295787751672,0.13662579469382757,,-0.018459558186697977,-0.018459558186697977,-0.018459558186697977,0.0,0.0,1.0
PXD,2020-01-22,1,0,0,1,0.1772163907686869,0.17028444446623323,0.6524991492430369,0.7268170714378357,0.6943350931008657,0.5354728202025095,0.44545261065165204,0.252552255988121,-0.018459558186697977,-0.018459558186697977,,0.04121436952312041,0.0,0.0,1.0
PXD,2020-01-25,1,0,0,1,0.2725839442573487,0.06466083787381643,0.6627552062273026,0.742240883409977,0.689919278025627,0.478024436160922,0.21200489625334737,0.14262774866074318,,0.04121436952312041,0.04121436952312041,0.04121436952312041,0.0,0.0,1.0
PXD,2020-01-28,1,0,0,1,0.08102306475241976,0.338301025951902,0.5806759012242159,0.7950050234794617,0.6468552947044373,0.5124592483043671,0.4687121609846751,0.3020325501759847,0.04121436952312041,0.04121436952312041,,-0.043244828727737605,0.0,0.0,1.0
PXD,2020-02-01,1,0,0,1,0.2698401603847742,0.06412959960289295,0.6660302020609379,0.7410471029579639,0.6910737697035074,0.5129997450858355,0.22314838878810403,0.14891059324145312,,-0.043244828727737605,,-0.043244828727737605,0.0,0.0,1.0
PXD,2020-02-09,1,0,0,1,0.2692377418279648,0.06413435749709603,0.6666278727352619,0.7419951185584068,0.6927023902535439,0.5237700864672661,0.24095358885824675,0.1514499215409159,,-0.043244828727737605,,-0.043244828727737605,0.0,0.0,1.0
PXD,2020-02-15,1,0,0,1,0.26942853443324566,0.06416818522848185,0.666403267532587,0.7409763671457767,0.6930602882057428,0.5217822957783937,0.22665573470294473,0.14795921742916102,,-0.043244828727737605,,-0.043244828727737605,0.0,0.0,1.0
PXD,2020-02-22,1,0,0,1,0.1041133925318718,0.0427142120897769,0.8531724214553833,0.7122821807861328,0.6034727096557617,0.5874961614608765,0.5637786984443665,0.396587610244751,,-0.043244828727737605,-0.043244828727737605,-0.043244828727737605,0.0,0.0,1.0
PXD,2020-02-25,1,0,0,1,0.27663642633706326,0.3396684142450492,0.3836951485524575,0.9310475587844849,0.7851191957791647,0.6833323935667673,0.44107383489608765,0.2926715711752574,-0.043244828727737605,-0.043244828727737605,,-0.02364171251826186,0.0,0.0,1.0
PXD,2020-02-29,1,0,0,1,0.10305042937397953,0.0385782724867264,0.8583712776501974,0.8383129636446635,0.7462883591651917,0.5857077439626058,0.32486268877983093,0.13505735372503594,,-0.02364171251826186,,-0.02364171251826186,0.0,0.0,1.0
PXD,2020-03-14,1,0,0,1,0.23875173693522805,0.07151175243780013,0.6897364929318428,0.742429569363594,0.6387014277279377,0.42115233466029167,0.23204040527343747,0.11224623955786223,,-0.02364171251826186,,-0.02364171251826186,0.0,0.0,1.0
PXD,2020-03-21,1,0,0,1,0.23894209554418916,0.07148335082456465,0.6895745322108269,0.738857377320528,0.6377717517316341,0.41593413054943085,0.21411128528416154,0.11071913689374918,,-0.02364171251826186,-0.02364171251826186,-0.02364171251826186,0.0,0.0,1.0
PXD,2020-03-30,1,0,1,0,0.011722962372004899,0.9307332634925842,0.0575437359511852,0.7844772040843964,0.512751966714859,0.45662668347358704,0.26913548260927195,0.1862998306751251,-0.02364171251826186,-0.02364171251826186,,-0.05085442861566547,0.0,1.0,0.0
PXD,2020-04-11,1,0,0,1,0.22632559807971117,0.04924191324971613,0.7244324907660484,0.7481198720633984,0.6733389049768448,0.44200981594622135,0.2577037066221237,0.14046021644026038,,-0.05085442861566547,-0.05085442861566547,-0.05085442861566547,0.0,0.0,1.0
PXD,2020-04-16,1,0,1,0,0.0448394988973935,0.5626874255637327,0.3924730767806371,0.8344619870185852,0.6984358032544454,0.5421085556348165,0.39998043576876324,0.25460445632537204,-0.05085442861566547,-0.05085442861566547,,-0.05533732239770894,0.0,1.0,0.0
PXD,2020-04-18,1,0,0,1,0.2273802221752703,0.0493038650602102,0.7233159020543098,0.7501836195588112,0.6731696650385857,0.44614264741539955,0.252887848764658,0.14108456112444398,,-0.05533732239770894,,-0.05533732239770894,0.0,0.0,1.0
PXD,2020-05-02,1,0,0,1,0.22718279110267753,0.04929003375582392,0.7235271707177162,0.7538436278700829,0.6753521487116814,0.44883300736546516,0.25050196796655655,0.1417247466742992,,-0.05533732239770894,,-0.05533732239770894,0.0,0.0,1.0
PXD,2020-05-09,1,0,0,1,0.0854974792649348,0.3323310607423385,0.5821714599927267,0.9780410726865133,0.7305517097314199,0.6092365582784017,0.3082822263240814,0.14187061041593552,,-0.05533732239770894,-0.05533732239770894,-0.05533732239770894,0.0,0.0,1.0
PXD,2020-05-13,1,0,0,1,0.17787296324968335,0.02295815618708725,0.7991688847541809,0.236534908413887,0.1410360261797905,0.0898308604955673,0.0736375823616981,0.0249242084100842,-0.05533732239770894,-0.05533732239770894,,0.005409512044859177,0.0,0.0,1.0
PXD,2020-05-16,1,0,0,1,0.23068089690059423,0.09496609214693305,0.6743529811501503,0.775325182825327,0.7009890675544739,0.5027556270360947,0.2681969683617353,0.1618646793067455,,0.005409512044859177,0.005409512044859177,0.005409512044859177,0.0,0.0,1.0
PXD,2020-05-21,1,0,1,0,0.0183901808535059,0.6594282972315947,0.32218151663740474,0.7881011764208475,0.6313429276148478,0.5335542857646942,0.3761078317960103,0.21752098699410757,0.005409512044859177,0.005409512044859177,,0.03145124027530599,0.0,1.0,0.0
PXD,2020-05-23,1,0,0,1,0.2306102877482772,0.09494031686335797,0.6744493916630745,0.7766271568834782,0.7023267894983292,0.5096123516559601,0.2781565394252538,0.1629538983106613,,0.03145124027530599,,0.03145124027530599,0.0,0.0,1.0
PXD,2020-05-30,1,0,0,1,0.2798518296331167,0.10602394584566349,0.614124245941639,0.7845525965094566,0.6984080113470553,0.49822198599576945,0.26753591001033783,0.16104757040739054,,0.03145124027530599,,0.03145124027530599,0.0,0.0,1.0
PXD,2020-06-06,1,0,0,1,0.2808340769261122,0.10586676513776176,0.6132991686463356,0.7905013933777809,0.7048107162117958,0.5044018924236298,0.28537705913186073,0.17261611111462113,,0.03145124027530599,,0.03145124027530599,0.0,0.0,1.0
PXD,2020-06-13,1,0,0,1,0.2808705307543278,0.10586258536204689,0.6132668927311897,0.788724310696125,0.7037508860230446,0.5026071518659592,0.28238726779818535,0.1659008432179689,,0.03145124027530599,,0.03145124027530599,0.0,0.0,1.0
PXD,2020-06-20,1,0,0,1,0.28086922504007816,0.10585818486288184,0.6132725849747658,0.7882834747433662,0.7055731788277626,0.5052089989185333,0.28746700659394264,0.16842841170728204,,0.03145124027530599,,0.03145124027530599,0.0,0.0,1.0
PXD,2020-06-27,1,0,0,1,0.2807007543742656,0.10585197154432528,0.6134472712874413,0.7880318686366081,0.7035369612276554,0.5035734996199608,0.2809610813856125,0.16337235830724234,,0.03145124027530599,,0.03145124027530599,0.0,0.0,1.0
PXD,2020-07-04,1,0,0,1,0.2803913503885269,0.10584223922342056,0.6137664243578911,0.786963202059269,0.697220705449581,0.4967173188924789,0.29252417013049126,0.16282294318079946,,0.03145124027530599,,0.03145124027530599,0.0,0.0,1.0
PXD,2020-07-11,1,0,0,1,0.28072111308574677,0.10583730135112994,0.6134415939450264,0.785623349249363,0.6989035680890082,0.49788540601730347,0.2901819087564945,0.16443857736885545,,0.03145124027530599,,0.03145124027530599,0.0,0.0,1.0
PXD,2020-07-18,1,0,0,1,0.28077393770217896,0.10586394788697356,0.6133621111512184,0.7858190760016441,0.6969379559159279,0.49524176120758057,0.2897724248468876,0.16324758715927598,,0.03145124027530599,,0.03145124027530599,0.0,0.0,1.0
PXD,2020-07-25,1,0,0,1,0.25902363890782,0.08363624056801196,0.6573401018977165,0.7851981073617936,0.7113054804503918,0.5404330268502235,0.30713921226561064,0.1816658657044172,,0.03145124027530599,,0.03145124027530599,0.0,0.0,1.0
PXD,2020-08-01,1,0,0,1,0.2806616872549057,0.10587243596091858,0.6134658828377724,0.7869870141148567,0.6982344910502434,0.4971486628055572,0.2845335267484188,0.16089723818004129,,0.03145124027530599,0.03145124027530599,0.03145124027530599,0.0,0.0,1.0
PXD,2020-08-05,1,1,0,0,0.9400538206100464,0.03747637476772065,0.0224697859957814,0.8272270560264587,0.8169662058353424,0.6965029239654541,0.4124562293291092,0.1250846348702907,0.03145124027530599,0.03145124027530599,,0.036974651222438704,1.0,0.0,0.0
PXD,2020-08-08,1,0,0,1,0.06016340665519234,0.11931728509565194,0.8205192883809408,0.9396231571833292,0.6047480603059133,0.5511178374290466,0.2952254712581634,0.1402703995505968,,0.036974651222438704,0.036974651222438704,0.036974651222438704,0.0,0.0,1.0
PXD,2020-08-12,1,0,1,0,0.2613950371742248,0.37053765977422387,0.36806731422742206,0.8334722320238749,0.5893488128980001,0.5265099207560221,0.2634547054767608,0.12627233813206348,0.036974651222438704,0.036974651222438704,,-0.04043662989981722,0.0,1.0,0.0
PXD,2020-08-15,1,0,0,1,0.059445031918585224,0.24192490382120013,0.6986300349235535,0.7529648244380951,0.6864812429994345,0.45841261558234686,0.22973738797008986,0.13595214113593096,,-0.04043662989981722,,-0.04043662989981722,0.0,0.0,1.0
PXD,2020-08-22,1,0,0,1,0.05259128473699087,0.25827468093484635,0.689134020358324,0.7500914111733437,0.686042033135891,0.48806978948414326,0.22179645113646979,0.14840189088135952,,-0.04043662989981722,,-0.04043662989981722,0.0,0.0,1.0
PXD,2020-08-29,1,0,0,1,0.0526976557448506,0.2575117405503988,0.6897905953228474,0.749374996870756,0.682001855224371,0.4872712045907974,0.22308745607733724,0.15156274940818545,,-0.04043662989981722,,-0.04043662989981722,0.0,0.0,1.0
PXD,2020-09-05,1,0,0,1,0.0532374950125813,0.2575781368650496,0.6891843564808369,0.7518358752131462,0.687574990093708,0.49725550599396223,0.23901192657649514,0.15240843687206504,,-0.04043662989981722,,-0.04043662989981722,0.0,0.0,1.0
PXD,2020-09-12,1,0,0,1,0.053221617825329276,0.2576482179574668,0.6891301311552525,0.7515565417706965,0.6889173947274685,0.4970007091760635,0.23294331505894658,0.1535764047876,,-0.04043662989981722,,-0.04043662989981722,0.0,0.0,1.0
PXD,2020-09-19,1,0,0,1,0.05316661950200792,0.2577641513198614,0.689069215208292,0.7506288513541222,0.6871274337172508,0.4973749835044145,0.23050696216523645,0.154561904259026,,-0.04043662989981722,,-0.04043662989981722,0.0,0.0,1.0
PXD,2020-09-26,1,0,0,1,0.056418805383145774,0.25294582173228264,0.6906353421509266,0.7611139230430126,0.6910035386681557,0.49963219836354256,0.25118533894419665,0.1640704041346907,,-0.04043662989981722,,-0.04043662989981722,0.0,0.0,1.0
PXD,2020-10-03,1,0,0,1,0.05677602533251042,0.25306621473282576,0.6901577450335026,0.7569010518491268,0.6892706677317619,0.4862588383257389,0.24824756756424898,0.16472104657441372,,-0.04043662989981722,,-0.04043662989981722,0.0,0.0,1.0
PXD,2020-10-10,1,0,0,1,0.052848818711936425,0.2577168024145067,0.6894343681633472,0.7498195543885231,0.6867305412888527,0.4908633697777986,0.22293519042432305,0.15193780791014427,,-0.04043662989981722,,-0.04043662989981722,0.0,0.0,1.0
PXD,2020-10-17,1,0,0,1,0.04744862485677,0.27755684219300747,0.674994514323771,0.7509286068379879,0.6611239574849606,0.4923565238714218,0.23672250006347892,0.13405027426779265,,-0.04043662989981722,-0.04043662989981722,-0.04043662989981722,0.0,0.0,1.0
PXD,2020-10-20,5,1,1,3,0.2544685013592243,0.39054145424937203,0.35499003008008,0.7944451560576756,0.6424350649118423,0.510702679057916,0.37981063673893606,0.19239871868242817,-0.04043662989981722,-0.04043662989981722,-0.06093608643377313,-0.06093608643377313,0.2,0.2,0.6
PXD,2020-10-21,8,1,6,1,0.32984074348739034,0.5125205434160307,0.15763868667030081,0.8697288172940413,0.7423909914990267,0.6382590321203073,0.3915836748977502,0.2216113512404263,-0.06093608643377313,-0.06093608643377313,,-0.04117931203799141,0.125,0.75,0.125
PXD,2020-10-24,1,0,0,1,0.0937642318507035,0.026558217592537365,0.8796775142351786,0.9564553101857504,0.7790202895800272,0.5949936310450236,0.3758433113495509,0.2438741102814674,,-0.04117931203799141,-0.04117931203799141,-0.04117931203799141,0.0,0.0,1.0
PXD,2020-10-28,4,0,4,0,0.08233120874501762,0.588807868771255,0.32886090183941025,0.7002956420183182,0.5424718068291744,0.3887776173651218,0.23577914635340375,0.13869038886453677,-0.04117931203799141,-0.04117931203799141,,-0.046946232109370434,0.0,1.0,0.0
PXD,2020-10-31,2,0,1,1,0.13151059827456868,0.3784030661918223,0.49008631737281877,0.9080924342075984,0.7891254176696141,0.6563222010930378,0.4539217328031858,0.3175254501402378,,-0.046946232109370434,-0.046946232109370434,-0.046946232109370434,0.0,0.5,0.5
PXD,2020-11-05,1,0,0,1,0.06540580792352552,0.2658736282028258,0.6687206034548581,0.7716112248599528,0.6282962709665298,0.4230523183941841,0.19147648848593232,0.12604828551411623,-0.046946232109370434,-0.046946232109370434,,0.0382481267985082,0.0,0.0,1.0
PXD,2020-11-07,1,0,0,1,0.04708257690072055,0.27834811480715865,0.6745692826807499,0.7416634075343608,0.6485289596021175,0.4515422582626343,0.20959683228284118,0.12219134904444212,,0.0382481267985082,0.0382481267985082,0.0382481267985082,0.0,0.0,1.0
PXD,2020-11-10,1,0,1,0,0.04820818329850827,0.8654990196228027,0.08629278341929114,0.42943891882896423,0.3755518049001694,0.31103089451789856,0.2404311969876289,0.15640948340296743,0.0382481267985082,0.0382481267985082,-0.012097941879593899,-0.012097941879593899,0.0,1.0,0.0
PXD,2020-11-11,1,0,0,1,0.3195508532226085,0.20349952648393801,0.47694961354136467,0.8444642871618271,0.737233493477106,0.6565151028335094,0.32758472859859467,0.2793600913137197,-0.012097941879593899,-0.012097941879593899,-0.04821286572481864,-0.04821286572481864,0.0,0.0,1.0
PXD,2020-11-12,1,0,0,1,0.08035674877464767,0.29379064030945296,0.6258526295423508,0.787886917591095,0.7406160434087118,0.6139987806479136,0.4613468547662099,0.31438759466012317,-0.04821286572481864,-0.04821286572481864,,0.08267684483809545,0.0,0.0,1.0
PXD,2020-11-14,1,0,0,1,0.319950430188328,0.18151890044100577,0.4985306728631258,0.8145102262496948,0.7344045080244541,0.6280941739678383,0.3125599212944507,0.27003296278417105,,0.08267684483809545,,0.08267684483809545,0.0,0.0,1.0
PXD,2020-11-21,1,0,0,1,0.2951574292965233,0.18325149407610294,0.5215910598635674,0.811421737074852,0.7344864569604397,0.6303739584982395,0.31875453144311905,0.25212803296744823,,0.08267684483809545,,0.08267684483809545,0.0,0.0,1.0
PXD,2020-11-28,1,0,0,1,0.30134049011394376,0.16774284373968834,0.5309166368097067,0.8209375739097595,0.7245500832796097,0.6359408870339394,0.3173350989818573,0.27241263538599014,,0.08267684483809545,0.08267684483809545,0.08267684483809545,0.0,0.0,1.0
PXD,2020-12-04,1,0,1,0,0.08321166597306723,0.49450744967907667,0.4222809026638667,0.8830229838689169,0.5864231487115225,0.37592706580956775,0.2505160123109817,0.16008179138104114,0.08267684483809545,0.08267684483809545,,0.0013714069463497403,0.0,1.0,0.0
PXD,2020-12-06,1,0,1,0,0.08321166597306723,0.49450744967907667,0.4222809026638667,0.8830229640007019,0.5864218970139822,0.37592659890651703,0.250516394774119,0.16008179883162177,,0.0013714069463497403,,0.0013714069463497403,0.0,1.0,0.0
PXD,2020-12-12,1,0,1,0,0.08321166597306723,0.49450744967907667,0.4222809026638667,0.8830229640007019,0.5864218970139822,0.37592659890651703,0.250516394774119,0.16008179883162177,,0.0013714069463497403,,0.0013714069463497403,0.0,1.0,0.0
PXD,2020-12-19,1,0,1,0,0.08321166597306723,0.49450744967907667,0.4222809026638667,0.8830229640007019,0.5864218970139822,0.37592659890651703,0.250516394774119,0.16008179883162177,,0.0013714069463497403,,0.0013714069463497403,0.0,1.0,0.0
PXD,2020-12-26,1,0,1,0,0.08321166597306723,0.49450744967907667,0.4222809026638667,0.8830229640007019,0.5864218970139822,0.37592659890651703,0.250516394774119,0.16008179883162177,,0.0013714069463497403,,0.0013714069463497403,0.0,1.0,0.0
PXD,2021-01-02,1,0,1,0,0.08321166597306723,0.49450744967907667,0.4222809026638667,0.8830229640007019,0.5864218970139822,0.37592659890651703,0.250516394774119,0.16008179883162177,,0.0013714069463497403,,0.0013714069463497403,0.0,1.0,0.0
PXD,2021-01-09,1,0,1,0,0.08321166597306723,0.49450744967907667,0.4222809026638667,0.8830229640007019,0.5864218970139822,0.37592659890651703,0.250516394774119,0.16008179883162177,,0.0013714069463497403,0.0013714069463497403,0.0013714069463497403,0.0,1.0,0.0
PXD,2021-01-11,1,0,0,1,0.36851303341488045,0.0664741893609364,0.5650127852956454,0.8808066050211588,0.785742998123169,0.7025099198023478,0.5597552061080933,0.2813519438107808,0.0013714069463497403,0.0013714069463497403,0.02815400090926312,0.02815400090926312,0.0,0.0,1.0
PXD,2021-01-12,1,0,0,1,0.32789227459579706,0.21043709362857038,0.4616706389933824,0.7848645821213722,0.6760160997509956,0.6192763522267342,0.3695707768201828,0.2830891292542219,0.02815400090926312,0.02815400090926312,,-0.006730613270484964,0.0,0.0,1.0
PXD,2021-01-16,1,0,0,1,0.30120101477950806,0.18003649800084529,0.518762493506074,0.7850947603583336,0.7185818366706371,0.6500743739306927,0.35516226291656494,0.2944639436900615,,-0.006730613270484964,,-0.006730613270484964,0.0,0.0,1.0
PXD,2021-01-23,1,0,0,1,0.3008657423779368,0.1801934076938778,0.5189408455044031,0.787333570420742,0.7178398929536343,0.6556305550038815,0.37019600719213486,0.2955388836562633,,-0.006730613270484964,,-0.006730613270484964,0.0,0.0,1.0
PXD,2021-01-30,1,0,0,1,0.3003413891419768,0.1801371199544519,0.5195214692503214,0.7857547998428345,0.7193338014185429,0.6577533110976219,0.3764867391437292,0.28869285248219967,,-0.006730613270484964,,-0.006730613270484964,0.0,0.0,1.0
PXD,2021-02-06,1,0,0,1,0.32620599493384356,0.19258975447155532,0.48120422940701246,0.7727250978350639,0.7146729864180088,0.6339523792266846,0.277160232886672,0.2213953137397766,,-0.006730613270484964,,-0.006730613270484964,0.0,0.0,1.0
PXD,2021-02-13,1,0,0,1,0.3218903830274939,0.19575116992928085,0.4823584137484431,0.7750996574759483,0.718315701931715,0.6322729960083961,0.2762959022074938,0.2165641486644745,,-0.006730613270484964,,-0.006730613270484964,0.0,0.0,1.0
PXD,2021-02-20,1,0,0,1,0.3005706006661057,0.18022503494285044,0.5192043427377939,0.7723985686898232,0.7046058289706707,0.6237430982291698,0.30441008508205414,0.2694277167320251,,-0.006730613270484964,-0.006730613270484964,-0.006730613270484964,0.0,0.0,1.0
PXD,2021-02-25,1,0,0,1,0.10136162303388113,0.052135412581264896,0.8465030193328857,0.8699143926302592,0.661711573600769,0.520421952009201,0.3634277780850728,0.2984140117963155,-0.006730613270484964,-0.006730613270484964,,0.008621074382437532,0.0,0.0,1.0
PXD,2021-02-27,1,0,0,1,0.1678151612480481,0.043426194849113565,0.7887586951255798,0.8684340318044027,0.7279861172040304,0.6279978851477305,0.43947182099024457,0.2836416363716125,,0.008621074382437532,0.008621074382437532,0.008621074382437532,0.0,0.0,1.0
PXD,2021-03-02,1,0,0,1,0.2652290357897679,0.32201771562298137,0.4127532405157884,0.7731955051422119,0.6972972949345907,0.5616351217031479,0.49661249419053394,0.21342856188615159,0.008621074382437532,0.008621074382437532,,0.025168469447983455,0.0,0.0,1.0
PXD,2021-03-06,1,0,0,1,0.21193804343541459,0.046207677883406434,0.7418542702992758,0.8671326438585917,0.7084266543388367,0.5842254857222239,0.4162825842698415,0.29453059534231824,,0.025168469447983455,,0.025168469447983455,0.0,0.0,1.0
PXD,2021-03-13,1,0,0,1,0.2124588986237843,0.04626119850824273,0.7412798802057902,0.8681912024815878,0.7065593699614207,0.5828953186670939,0.40839627385139465,0.2912428577740987,,0.025168469447983455,,0.025168469447983455,0.0,0.0,1.0
PXD,2021-03-20,1,0,0,1,0.1739598593364159,0.0457399270186821,0.7803002198537191,0.8655084371566772,0.7213175296783447,0.5923921664555868,0.4258604149023692,0.2992893060048421,,0.025168469447983455,0.025168469447983455,0.025168469447983455,0.0,0.0,1.0
PXD,2021-03-24,1,0,0,1,0.3612721604295075,0.03700174647383385,0.6017260942608118,0.7390841022133827,0.6849946230649948,0.6266709826886654,0.45627487078309054,0.3176113553345203,0.025168469447983455,0.025168469447983455,,-0.07545588655860536,0.0,0.0,1.0
PXD,2021-03-27,1,0,0,1,0.32979017589241266,0.0301635523792356,0.6400462575256824,0.7776417136192322,0.7179144956171511,0.6726243495941162,0.4566632490605116,0.27683417499065394,,-0.07545588655860536,,-0.07545588655860536,0.0,0.0,1.0
PXD,2021-04-03,5,4,0,1,0.781986549217254,0.017623614380136116,0.20038979277014723,0.8680195838212967,0.7135776996612548,0.5818686790764331,0.20077457539737226,0.14648199342191212,,-0.07545588655860536,-0.07545588655860536,-0.07545588655860536,0.8,0.0,0.2
PXD,2021-04-05,1,0,0,1,0.11080188490450377,0.03296691520760454,0.8562311927477518,0.8684166073799133,0.6695346236228943,0.5571272969245911,0.4785124858220418,0.2561877767244974,-0.07545588655860536,-0.07545588655860536,-0.026314289589107198,-0.026314289589107198,0.0,0.0,1.0
PXD,2021-04-08,1,0,0,1,0.3320473595522344,0.049904074985533925,0.6180486008524895,0.7955009117722511,0.6725543513894081,0.5994393080472946,0.40464253351092333,0.2400773949921131,-0.026314289589107198,-0.026314289589107198,,0.037172683719460586,0.0,0.0,1.0
PXD,2021-04-10,1,0,0,1,0.34186919732019305,0.04509069654159245,0.6130400896072388,0.7924062758684158,0.676551915705204,0.5944936871528625,0.372462447732687,0.2292907703667879,,0.037172683719460586,,0.037172683719460586,0.0,0.0,1.0
PXD,2021-04-17,1,0,0,1,0.3247608272358775,0.04532311460934575,0.6299160495400429,0.8065857067704201,0.6876924633979797,0.607789896428585,0.38079947233200073,0.2562152557075023,,0.037172683719460586,,0.037172683719460586,0.0,0.0,1.0
PXD,2021-04-24,1,0,0,1,0.32209994923323393,0.04538373812101777,0.6325163170695305,0.8084088116884232,0.6884128451347351,0.6109398007392883,0.391525324434042,0.26100815832614893,,0.037172683719460586,,0.037172683719460586,0.0,0.0,1.0
PXD,2021-05-01,1,0,0,1,0.36329230945557356,0.04879789333790535,0.5879097767174244,0.8024260997772217,0.6849807724356651,0.6182174235582352,0.43864110112190247,0.2593689151108265,,0.037172683719460586,0.037172683719460586,0.037172683719460586,0.0,0.0,1.0
PXD,2021-05-05,1,0,0,1,0.31751904776319856,0.050555676920339424,0.6319252885878086,0.7917720228433609,0.6872366666793823,0.6097740083932877,0.3974539153277874,0.2733481023460626,0.037172683719460586,0.037172683719460586,,-0.016518737614647838,0.0,0.0,1.0
